timestamp,edges_intersection_rate,lci_intersection_rate,median_intersection_rate,uci_intersection_rate,matched_paths,total_paths
20200521,0.9982399549250338,0.9513822982391261,0.9982399549250338,1.0,2509.0,2538.0
20200524,0.9135265002125157,0.8318894048142893,0.9135265002125157,0.9702288967878369,2413.0,2637.5
20200525,0.9932428115598447,0.9568020988325256,0.9932428115598447,1.0,2513.5,2555.0
20200527,0.9796698922097011,0.9195366786214035,0.9796698922097011,0.9965362837520415,2547.5,2628.0
20200601,0.940616750568356,0.8546638754792482,0.940616750568356,0.9867643311276755,2402.5,2578.5
20200602,0.996801841757295,0.9481276117004179,0.996801841757295,1.0,2434.0,2455.5
20200603,0.99738371652538,0.9656677360187775,0.99738371652538,1.0,2522.5,2529.0
20200604,0.8464128451407086,0.7706088211640278,0.8464128451407086,0.903329361957214,2294.5,2715.5
20200610,0.9120077446820001,0.8360701485529402,0.9120077446820001,0.9666776518661199,2402.0,2651.0
20200615,0.9841484007508283,0.9276717102689427,0.9841484007508283,1.0,2633.0,2698.5
20200616,1.0,0.9668668070607165,1.0,1.0,2713.5,2726.5
20200617,0.9986745637775254,0.9536648672396776,0.9986745637775254,1.0,2735.0,2748.5
20200618,0.998272044661183,0.9589028055997215,0.998272044661183,1.0,2574.5,2587.5
20200621,0.9828210861521745,0.927732848257201,0.9828210861521745,1.0,2584.0,2664.0
20200622,0.9951771371199083,0.9473835011948457,0.9951771371199083,0.9996217720909021,2587.5,2631.0
20200624,0.9772630320488278,0.9334398198409671,0.9772630320488278,0.9989688165372302,2604.0,2665.0
20200629,0.978368243148344,0.897309141069073,0.978368243148344,0.994992531289006,2561.5,2661.5
20200630,0.9943090099811168,0.9418584510150044,0.9943090099811168,1.0,2587.5,2616.0
20200701,1.0,0.9686924938782986,1.0,1.0,2581.0,2597.5
20200702,1.0,0.9651042436299235,1.0,1.0,2621.0,2636.5
20200705,0.9925147229464342,0.9402235055311985,0.9925147229464342,1.0,2561.5,2614.0
20200706,0.9989702163172165,0.9716458864359815,0.9989702163172165,1.0,2562.5,2585.5
20200708,0.9922362030777749,0.926924267960154,0.9922362030777749,1.0,2551.5,2611.0
20200713,0.9715501642292372,0.8866289750422758,0.9715501642292372,1.0,2485.5,2569.5
20200714,0.9985389948348355,0.9614936456610017,0.9985389948348355,1.0,2558.0,2586.0
20200715,0.9996120206820045,0.9592624508730108,0.9996120206820045,1.0,2557.0,2568.5
20200716,0.9989916290766137,0.9649956485651451,0.9989916290766137,1.0,2522.5,2550.5
20200719,0.9808379566508036,0.901599922391782,0.9808379566508036,0.9995471013752835,2500.5,2561.5
20200720,1.0,0.96740269913475,1.0,1.0,2593.5,2604.5
20200722,0.984228692454499,0.9293767561375449,0.984228692454499,1.0,2434.5,2512.5
20200727,0.9645428370403641,0.9048857788622464,0.9645428370403641,0.9952879527011056,2448.5,2539.0
20200728,0.9925151594786892,0.9435660674936522,0.9925151594786892,1.0,2448.0,2469.0
20200729,0.9980251544589103,0.9565462455186028,0.9980251544589103,1.0,2589.0,2599.0
20200730,0.999207158940131,0.96937417014115,0.999207158940131,1.0,2571.5,2585.5
20200802,0.9892607954164099,0.9423535439368189,0.9892607954164099,0.9996253752535355,2509.0,2519.0
20200803,0.9991198330122253,0.9572858457367499,0.9991198330122253,1.0,2530.0,2557.5
20200805,0.9596271253790463,0.9103352993080388,0.9596271253790463,0.9984966087416371,2492.5,2597.5
20200810,0.9855421048004533,0.9251753539092357,0.9855421048004533,1.0,2460.0,2506.0
20200811,0.9958785314015273,0.9557074365017906,0.9958785314015273,1.0,2584.0,2598.5
20200812,0.9986462452222665,0.9668668726623247,0.9986462452222665,1.0,2614.5,2631.0
20200813,0.9986095867991374,0.965232602341443,0.9986095867991374,1.0,2541.5,2563.0
20200816,0.9671432155193564,0.9108491080756431,0.9671432155193564,0.9973058558402984,2483.0,2575.5
20200817,0.9938081904564777,0.9620145460692797,0.9938081904564777,1.0,2518.0,2538.5
20200819,0.981797313856227,0.9385600610611249,0.981797313856227,0.9985922892441715,2529.0,2587.5
20200824,0.9264752956240114,0.8541328871194063,0.9264752956240114,0.9847886330509485,2329.5,2534.0
20200825,0.9877036944135256,0.935512335200238,0.9877036944135256,0.9996594381794534,2501.5,2530.0
20200826,0.9944865089248651,0.9501429716838342,0.9944865089248651,1.0,2548.0,2603.5
20200827,0.99588905013675,0.9572222196388978,0.99588905013675,1.0,2494.0,2530.0
20200830,0.9799765396137105,0.9191132352018936,0.9799765396137105,0.9969760483667468,2464.5,2517.0
20200831,0.9989953242911711,0.9662982857075737,0.9989953242911711,1.0,2506.5,2528.5
20200902,0.9733747101358596,0.9164753470181055,0.9733747101358596,0.9979014994522811,2527.0,2638.5
20200907,0.9728719889319875,0.9134111632161038,0.9728719889319875,0.9996112929623567,2544.0,2610.0
20200908,0.9928320354747999,0.953650312032322,0.9928320354747999,1.0,2576.5,2594.0
20200909,0.9996498508449179,0.9493762659085835,0.9996498508449179,1.0,2569.0,2580.5
20200910,0.9993048466463466,0.962674550763439,0.9993048466463466,1.0,2621.5,2645.5
20200913,0.9758261565848529,0.9170316708608967,0.9758261565848529,0.9992467967630837,2550.0,2609.5
20200914,0.9906444152226566,0.9547199882370738,0.9906444152226566,0.9992759397114236,2534.0,2586.5
20200916,0.9797584826268861,0.9247204873808332,0.9797584826268861,0.9998177982355198,2481.0,2557.0
20200921,0.9517721557447727,0.8627242038293296,0.9517721557447727,0.996278997802655,2502.5,2653.0
20200922,0.9852589432861624,0.9435562304877979,0.9852589432861624,0.9973545406388599,2489.5,2539.5
20200923,0.9981064175413504,0.9559267457417182,0.9981064175413504,1.0,2556.0,2568.0
20200924,0.9986661236628696,0.9589359918349494,0.9986661236628696,1.0,2549.5,2570.0
20200927,0.9790152494269906,0.9335070330502699,0.9790152494269906,0.9990490404885314,2540.5,2563.0
20200928,0.9928780369665129,0.9426372455940791,0.9928780369665129,0.9996667598609743,2560.0,2593.5
20200930,0.9814337529670742,0.9177334868498438,0.9814337529670742,0.9981153134000823,2493.5,2545.0
20201005,0.9725005702472038,0.9162442299381595,0.9725005702472038,1.0,2408.0,2500.0
20201006,0.9919135399160766,0.953797309704152,0.9919135399160766,1.0,2577.5,2618.5
20201007,0.9986318236189107,0.9616688421375922,0.9986318236189107,1.0,2547.0,2571.0
20201008,0.9963921920963702,0.9329885748424579,0.9963921920963702,1.0,2622.0,2638.5
20201011,0.9860934674836392,0.9414235367864883,0.9860934674836392,1.0,2560.5,2604.5
20201012,0.9962081480177996,0.9551147417537872,0.9962081480177996,1.0,2606.5,2620.0
